time,ethusdt,btcusdt
1681120450.5045974,1857.82,28307.24
1681120451.5283425,1857.82,28307.24
1681120452.5517032,1857.82,28307.24
1681120453.5762877,1857.82,28307.24
1681120454.4975533,1857.81,28307.24
1681120455.9309566,1857.81,28307.23
1681120456.9551973,1857.81,28307.24
1681120457.9241087,1857.81,28307.24
1681120458.9045,1857.81,28307.24
1681120459.933674,1857.81,28307.24
1681120461.3965452,1857.81,28307.23
1681120462.485656,1857.81,28307.24
1681120463.9566727,1857.81,28307.24
1681120464.9429576,1857.82,28307.23
1681120465.966897,1857.82,28307.23
1681120466.9899032,1857.82,28307.23
1681120468.014032,1857.81,28307.23
1681120468.9364066,1857.81,28307.24
1681120469.9597547,1857.82,28307.23
1681120470.9842434,1857.81,28307.24
1681120472.0081525,1857.81,28307.23
1681120473.0321023,1857.8,28307.23
1681120474.0561311,1857.8,28307.24
1681120475.0800502,1857.81,28307.24
1681120476.1039596,1857.8,28307.23
1681120477.1277535,1857.8,28307.24
1681120478.2565358,1857.81,28307.24
1681120480.5074658,1857.81,28307.24
1681120482.1458786,1857.8,28307.23
1681120483.1695688,1857.8,28307.23
1681120484.0912077,1857.79,28307.23
1681120485.115019,1857.77,28307.24
1681120486.1389985,1857.77,28307.23
1681120487.163499,1857.73,28307.23
1681120488.1918225,1857.72,28307.23
1681120489.211307,1857.73,28307.23
1681120490.2351067,1857.73,28307.23
1681120491.2591648,1857.72,28307.24
1681120493.3074048,1857.69,28307.24
1681120494.8438418,1857.68,28307.23
1681120495.8677475,1857.68,28307.23
1681120496.891896,1857.68,28307.23
1681120497.913035,1857.68,28307.23
1681120498.9373844,1857.68,28307.23
1681120500.4752247,1857.68,28307.24
1681120501.5021431,1857.68,28307.24
1681120502.523202,1857.66,28307.24
1681120503.6595297,1857.65,28307.23
1681120505.1857374,1857.65,28307.23
1681120506.2100928,1857.64,28307.23
1681120507.2338443,1857.64,28307.23
1681120508.2416868,1857.64,28307.23
1681120509.2820582,1857.64,28307.23
1681120510.817429,1857.6,28307.23
1681120511.8418643,1857.6,28307.23
1681120512.7633703,1857.58,28307.23
1681120513.7877595,1857.58,28307.23
1681120514.8118927,1857.58,28307.23
1681120515.7330985,1857.58,28307.24
1681120517.1195664,1857.58,28307.23
1681120518.190844,1857.59,28307.23
1681120519.1351116,1857.58,28307.23
1681120520.0871806,1857.58,28307.23
1681120521.096791,1857.58,28307.23
1681120522.0067797,1857.58,28307.23
1681120522.943479,1857.58,28307.24
1681120523.9623685,1857.59,28307.24
1681120524.9444492,1857.57,28307.23
1681120525.9720438,1857.56,28307.24
1681120526.9970136,1857.57,28307.23
1681120528.0218246,1857.57,28307.23
1681120529.0450065,1857.56,28307.23
1681120530.171654,1857.56,28307.24
1681120531.205625,1857.56,28307.24
1681120532.1662555,1857.57,28307.24
1681120533.2329445,1857.57,28307.23
1681120534.2677407,1857.57,28307.23
1681120535.291532,1857.57,28307.24
1681120536.3155956,1857.56,28307.23
1681120537.3397222,1857.56,28307.23
1681120538.3656645,1857.57,28307.24
1681120539.3874428,1857.57,28307.24
1681120540.4113758,1857.57,28307.23
1681120541.4357734,1857.57,28307.24
1681120542.4597821,1857.57,28307.23
1681120544.6099029,1857.57,28307.24
1681120546.863514,1857.56,28307.23
1681120547.8865693,1857.57,28307.23
1681120548.9111476,1857.57,28307.24
1681120549.9344232,1857.57,28307.24
1681120550.956157,1857.57,28307.24
1681120553.210842,1857.57,28307.24
1681120554.7477298,1857.57,28307.23
1681120556.2835803,1857.57,28307.23
1681120557.3075435,1857.57,28307.24
1681120558.332619,1857.57,28307.24
1681120559.7657063,1857.57,28307.24
1681120560.789612,1857.57,28307.23
1681120562.3252187,1857.57,28307.23
1681120563.860602,1857.57,28307.24
1681120564.8824506,1857.56,28307.24
1681120565.9092176,1857.56,28307.24
1681120566.8641343,1857.57,28307.23
1681120567.8525069,1857.56,28307.24
1681120568.8763278,1857.57,28307.25
1681120569.851126,1857.57,28307.24
1681120570.9273305,1857.56,28307.45
1681120572.4628296,1857.56,28307.45
1681120573.4332714,1857.56,28307.44
1681120574.510998,1857.56,28307.45
1681120575.4795983,1857.57,28307.44
1681120576.9685342,1857.56,28307.45
1681120577.9936447,1857.56,28307.45
1681120579.0167446,1857.57,28307.44
1681120580.041372,1857.57,28307.44
1681120581.0644543,1857.57,28307.45
1681120582.0892065,1857.57,28307.44
1681120582.9926023,1857.56,28307.45
1681120583.9316134,1857.57,28307.44
1681120584.9557257,1857.57,28307.44
1681120585.9785883,1857.57,28307.44
1681120587.0037746,1857.57,28307.45
1681120588.028043,1857.57,28307.45
1681120589.049476,1857.57,28309.18
1681120590.0744374,1857.57,28309.18
1681120591.100441,1857.57,28310.07
1681120592.1237378,1857.57,28310.06
1681120593.1477668,1857.57,28310.07
1681120594.1611247,1857.57,28310.07
1681120595.195954,1857.56,28310.07
1681120596.2198186,1857.57,28310.07
1681120597.2438161,1857.57,28310.07
1681120598.3704178,1857.57,28310.07
1681120599.3939826,1857.57,28310.06
1681120600.4180806,1857.57,28310.07
1681120601.339847,1857.56,28310.07
1681120602.3637118,1857.56,28310.06
1681120603.3883905,1857.57,28310.06
1681120604.4013672,1857.57,28310.06
1681120605.4358559,1857.56,28310.06
1681120606.4597695,1857.56,28310.06
1681120607.586261,1857.56,28310.06
1681120608.6101432,1857.57,28310.07
1681120609.6389227,1857.57,28310.29
1681120610.6581368,1857.56,28310.3
1681120611.6820102,1857.57,28310.29
1681120612.7068026,1857.57,28310.3
1681120614.1742847,1857.57,28310.29
1681120615.1638985,1857.56,28310.29
1681120616.1880023,1857.56,28310.29
1681120617.211805,1857.57,28310.29
1681120618.1682227,1857.57,28310.29
1681120619.6693223,1857.57,28310.29
1681120621.2061431,1857.27,28310.29
1681120622.741966,1857.35,28310.3
1681120624.1894133,1857.35,28310.3
1681120625.1991699,1857.35,28310.29
1681120626.2232866,1857.34,28310.3
1681120627.2473264,1857.35,28310.3
1681120628.2711568,1857.35,28310.29
1681120629.398409,1857.35,28310.3
1681120630.4216974,1857.35,28310.29
1681120631.4457953,1857.35,28310.3
1681120632.572809,1857.35,28310.3
1681120633.5959365,1857.35,28310.3
1681120634.5173557,1857.35,28310.3
1681120635.4565923,1857.35,28310.29
1681120636.4628677,1857.34,28310.29
1681120637.4870038,1857.35,28310.3
1681120638.3727388,1857.35,28310.3
1681120639.2618744,1857.35,28310.3
1681120640.7229483,1857.34,28310.3
1681120641.7898705,1857.35,28310.29
1681120642.7757964,1857.35,28310.3
1681120643.8414457,1857.35,28310.3
1681120644.8621066,1857.35,28310.3
1681120645.8870814,1857.34,28310.3
1681120646.90342,1857.35,28310.3
1681120647.9342499,1857.35,28310.3
1681120648.9265378,1857.35,28310.3
1681120649.9820218,1857.35,28310.29
1681120651.008825,1857.34,28310.3
1681120652.0299084,1857.35,28310.3
1681120653.5691845,1857.34,28310.3
1681120655.3020406,1857.34,28310.3
1681120656.3328543,1857.34,28310.3
1681120657.9151657,1857.34,28310.29
1681120658.9942732,1857.35,28310.29
1681120660.017637,1857.35,28310.3
1681120661.041444,1857.35,28310.3
1681120662.0666087,1857.34,28310.3
1681120663.0934656,1857.34,28310.29
1681120664.1147618,1857.34,28310.3
1681120665.105127,1857.35,28310.29
1681120666.1621447,1857.34,28310.3
1681120667.1859393,1857.34,28310.3
1681120668.9204042,1857.34,28310.3
1681120669.9535391,1857.34,28310.3
1681120670.9781647,1857.34,28310.3
1681120671.9940476,1857.34,28310.29
1681120673.0223422,1857.35,28310.29
1681120674.050132,1857.35,28310.3
1681120675.5825942,1857.35,28310.3
1681120677.1079242,1857.34,28310.3
1681120679.1559577,1857.34,28310.29
1681120680.1905518,1857.35,28310.3
1681120681.215238,1857.34,28310.29
1681120682.7523592,1857.34,28310.3
1681120683.7764745,1857.34,28310.29
1681120684.7997992,1857.34,28310.3
1681120685.8224049,1857.34,28310.3
1681120686.846458,1857.34,28310.3
1681120687.922736,1857.35,28310.3
1681120688.878445,1857.34,28310.29
1681120689.9226613,1857.38,28310.3
1681120690.9421473,1857.42,28310.3
1681120691.9690416,1857.42,28310.29
1681120692.9906414,1857.44,28310.3
1681120694.015783,1857.45,28310.3
1681120695.0392795,1857.44,28310.29
1681120696.061564,1857.45,28310.3
1681120697.6009352,1857.45,28310.29
1681120698.627223,1857.45,28310.29
1681120699.6384652,1857.45,28310.29
1681120700.6704862,1857.45,28310.29
1681120701.6517966,1857.4,28310.29
1681120702.7224207,1857.36,28310.3
1681120703.7123501,1857.37,28310.3
1681120704.7277772,1857.37,28310.29
1681120705.7172673,1857.37,28310.29
1681120706.7142127,1857.36,28310.29
1681120707.7364523,1857.37,28310.29
1681120708.761519,1857.36,28310.29
1681120709.7876778,1857.37,28310.29
1681120710.8092966,1857.37,28310.29
1681120711.83292,1857.37,28310.3
1681120712.8574796,1857.37,28310.29
1681120713.884995,1857.36,28310.29
1681120714.9069886,1857.36,28310.29
1681120715.930374,1857.37,28310.29
1681120716.9528701,1857.36,28310.29
1681120717.9776218,1857.37,28310.3
1681120719.0010192,1857.37,28310.29
1681120720.0258756,1857.37,28310.3
1681120721.0483756,1857.36,28310.3
1681120722.0669794,1857.36,28309.72
1681120723.0964983,1857.37,28309.72
1681120724.1235106,1857.36,28309.72
1681120725.1492925,1857.36,28309.72
1681120726.1191804,1857.36,28309.72
1681120727.17046,1857.36,28309.72
1681120728.2163005,1857.37,28309.72
1681120729.204323,1857.36,28309.73
1681120731.4963267,1857.37,28309.73
1681120733.7463255,1857.37,28309.73
1681120735.899455,1857.37,28309.72
1681120737.4345763,1857.37,28309.72
1681120738.4564903,1857.37,28309.72
1681120739.9942222,1857.36,28309.72
1681120741.0171945,1857.36,28309.72
1681120742.041079,1857.36,28309.72
1681120743.0649817,1857.36,28309.72
1681120744.190744,1857.36,28309.72
1681120745.2142875,1857.36,28309.72
1681120746.2374146,1857.36,28309.73
1681120747.2655277,1857.36,28309.73
1681120748.2895617,1857.36,28309.72
1681120749.311552,1857.36,28309.72
1681120750.835025,1857.37,28309.73
1681120751.871141,1857.37,28309.73
1681120752.8959503,1857.36,28309.72
1681120753.8829181,1857.36,28309.73
1681120755.046275,1857.37,28309.72
1681120755.9523728,1857.37,28309.73
1681120756.9731567,1857.37,28309.73
1681120758.0167952,1857.36,28309.73
1681120759.0390909,1857.37,28309.73
1681120760.0641065,1857.36,28309.72
1681120761.0867307,1857.36,28309.72
1681120762.1108263,1857.36,28309.73
1681120763.1393013,1857.36,28309.73
1681120764.2643952,1857.36,28309.73
1681120765.4020102,1857.36,28309.73
1681120766.4133198,1857.37,28309.72
1681120767.5384684,1857.37,28309.72
1681120768.6304522,1857.37,28309.73
1681120769.656178,1857.37,28309.72
1681120771.1611276,1857.36,28309.72
1681120772.2250361,1857.36,28309.73
1681120773.2754514,1857.36,28309.73
1681120774.2965803,1857.36,28309.73
1681120775.3204443,1857.37,28309.73
1681120776.3469224,1857.37,28309.72
1681120777.3684423,1857.37,28309.72
1681120778.392565,1857.37,28309.72
1681120779.5195732,1857.37,28309.73
1681120780.546524,1857.36,28309.73
1681120781.5672836,1857.36,28309.72
1681120782.5867002,1857.37,28309.73
1681120783.6172447,1857.36,28309.72
1681120784.6394532,1857.36,28309.72
1681120785.6672823,1857.36,28309.72
1681120786.6894348,1857.36,28309.72
1681120787.7008247,1857.36,28309.72
1681120788.7353637,1857.36,28309.72
1681120789.7589526,1857.36,28309.72
1681120790.7836163,1857.36,28309.73
1681120791.8077154,1857.36,28309.72
1681120792.8309639,1857.36,28309.72
1681120793.8351734,1857.36,28309.73
1681120794.8791125,1857.37,28309.72
1681120797.136347,1857.37,28309.72
1681120799.181514,1857.37,28310.29
1681120800.7156978,1857.36,28310.29
1681120801.741223,1857.37,28310.28
1681120802.7625396,1857.37,28310.28
1681120803.7889335,1857.36,28310.29
1681120804.8161256,1857.37,28310.29
1681120805.7517202,1857.37,28310.29
1681120806.756365,1857.36,28310.29
1681120807.7835436,1857.36,28310.29
1681120808.835881,1857.37,28310.29
1681120809.829879,1857.36,28310.28
1681120810.8372934,1857.36,28310.28
1681120811.8782365,1857.37,28310.28
1681120812.9047818,1857.36,28310.29
1681120814.4000273,1857.37,28310.28
1681120815.4653835,1857.37,28310.29
1681120816.4852254,1857.37,28310.29
1681120817.5099697,1857.37,28310.29
1681120818.426772,1857.36,28310.29
1681120819.4258368,1857.37,28310.29
1681120820.479168,1857.37,28310.28
1681120821.501106,1857.37,28310.29
1681120822.5250454,1857.36,28310.29
1681120823.5492141,1857.37,28310.28
1681120824.5078866,1857.37,28310.29
1681120825.4941254,1857.37,28310.28
1681120826.5183938,1857.37,28310.29
1681120827.541904,1857.37,28310.29
1681120828.5662425,1857.37,28310.29
1681120829.5900705,1857.36,28310.29
1681120830.6139522,1857.36,28310.29
1681120831.6387591,1857.36,28310.29
1681120832.6615815,1857.37,28310.29
1681120833.6873598,1857.36,28310.29
1681120834.711241,1857.37,28310.29
1681120835.733922,1857.37,28310.29
1681120836.7582064,1857.37,28310.28
1681120837.782565,1857.37,28310.28
1681120839.3208425,1857.37,28310.28
1681120840.3422978,1857.37,28310.29
1681120841.3663702,1857.37,28310.29
1681120842.3903358,1857.37,28310.28
1681120843.4146945,1857.37,28310.28
1681120844.4384167,1857.37,28310.29
1681120845.4620588,1857.37,28310.28
1681120846.486397,1857.36,28310.29
1681120847.6134129,1857.37,28310.29
1681120848.6367528,1857.36,28310.29
1681120849.662081,1857.37,28310.28
1681120850.68856,1857.36,28310.29
1681120851.7058027,1857.37,28310.29
1681120852.7331576,1857.37,28310.28
1681120853.7565784,1857.37,28310.28
1681120854.780748,1857.37,28310.29
1681120855.8047836,1857.37,28310.29
1681120856.828855,1857.37,28310.29
1681120858.8737867,1857.36,28310.29
1681120859.7985294,1857.37,28310.29
1681120860.8225234,1857.36,28310.29
1681120861.8465657,1857.37,28310.29
1681120862.8701324,1857.37,28310.28
1681120863.830765,1857.37,28310.29
1681120864.8158944,1857.37,28310.29
1681120865.8377724,1857.37,28310.29
1681120866.8639152,1857.37,28310.29
1681120867.8880599,1857.37,28310.29
1681120868.7929032,1857.37,28310.29
1681120869.8342288,1857.36,28310.29
1681120870.8575468,1857.37,28310.29
1681120871.8816266,1857.37,28310.28
1681120873.348455,1857.39,28310.28
1681120874.3389163,1857.39,28310.29
1681120875.363177,1857.4,28310.28
1681120876.3257673,1857.39,28310.29
1681120877.2495039,1857.39,28310.28
1681120878.1754725,1857.39,28310.29
1681120879.0930831,1857.39,28310.29
1681120880.1747873,1857.4,28310.29
1681120881.3024497,1857.4,28310.29
1681120882.3262572,1857.4,28310.29
1681120883.3503454,1857.4,28310.29
1681120884.4866846,1857.4,28310.29
1681120885.5008776,1857.4,28310.29
1681120887.0359018,1857.4,28310.28
1681120888.0610533,1857.4,28310.29
1681120889.0225258,1857.4,28310.29
1681120890.006309,1857.39,28310.29
1681120891.030266,1857.4,28310.29
1681120892.0579252,1857.4,28310.29
1681120893.0783284,1857.4,28310.28
1681120894.102877,1857.4,28310.29
1681120895.1264913,1857.4,28310.28
1681120896.1505668,1857.39,28310.29
1681120897.1722288,1857.4,28310.29
1681120898.1985471,1857.39,28310.28
1681120899.16214,1857.39,28310.29
1681120900.1440318,1857.4,28310.28
1681120901.1678274,1857.4,28310.29
1681120902.191763,1857.39,28310.29
1681120903.2158506,1857.39,28310.29
1681120904.2375174,1857.39,28310.29
1681120905.2637942,1857.39,28310.28
1681120906.287918,1857.39,28310.28
1681120907.3119345,1857.39,28310.29
1681120908.3360412,1857.4,28310.29
1681120909.2991712,1857.39,28310.29
1681120910.2817063,1857.39,28310.29
1681120911.305443,1857.39,28310.28
1681120912.329862,1857.39,28310.28
1681120913.3556097,1857.4,28310.28
1681120914.3776813,1857.39,28310.28
1681120915.4018595,1857.4,28310.28
1681120916.4254665,1857.4,28310.28
1681120917.4498596,1857.39,28310.28
1681120918.9859016,1857.4,28310.28
1681120920.5271611,1857.39,28310.28
1681120921.5457625,1857.39,28310.28
1681120922.5700326,1857.39,28310.29
1681120924.1055362,1857.4,28310.29
1681120925.0278413,1857.4,28310.28
1681120926.0519056,1857.4,28310.29
1681120927.07541,1857.39,28310.29
1681120928.1472247,1857.39,28310.28
1681120929.1231353,1857.4,28310.28
1681120930.1471272,1857.4,28310.28
1681120931.1712933,1857.4,28310.28
1681120932.1952555,1857.4,28310.29
1681120933.2199707,1857.39,28310.28
1681120934.2420409,1857.4,28310.29
1681120935.1463745,1857.4,28310.28
1681120936.1658309,1857.4,28310.29
1681120937.2126849,1857.39,28310.29
1681120938.2371264,1857.39,28310.29
1681120939.25858,1857.39,28310.29
1681120940.2819104,1857.39,28310.31
1681120941.3087375,1857.39,28310.31
1681120942.3331738,1857.39,28310.31
1681120943.3573215,1857.39,28310.31
1681120944.3812735,1857.41,28310.31
1681120945.4048104,1857.59,28310.31
1681120946.428718,1857.6,28310.3
1681120947.4529488,1857.59,28310.31
1681120948.4774582,1857.59,28310.31
1681120949.500729,1857.59,28310.31
1681120950.525169,1857.6,28310.3
1681120951.5486896,1857.6,28310.31
1681120952.5753372,1857.59,28310.31
1681120953.599423,1857.6,28310.45
1681120954.621327,1857.84,28314.89
1681120955.6532552,1857.9,28314.9
1681120956.670689,1857.9,28314.89
1681120957.6927044,1857.9,28314.89
1681120958.7173378,1857.9,28314.89
1681120959.8432703,1857.91,28315.29
1681120960.7671883,1857.91,28315.78
1681120961.7889636,1857.91,28315.78
1681120962.8130002,1857.9,28315.79
1681120963.8369045,1857.9,28315.79
1681120964.8608546,1857.9,28315.79
1681120965.8848,1857.9,28315.78
1681120966.9089272,1857.91,28315.79
1681120967.932831,1857.91,28315.79
1681120968.9568377,1857.9,28315.78
1681120969.9810486,1857.9,28315.78
1681120971.005868,1857.9,28315.78
1681120972.0289323,1857.9,28315.79
1681120973.052862,1857.9,28315.79
1681120974.0769265,1857.9,28315.79
1681120975.0317101,1857.9,28315.79
1681120976.022267,1857.9,28315.79
1681120977.046654,1857.91,28315.79
1681120978.0705101,1857.9,28315.79
1681120979.0947187,1857.91,28315.79
1681120981.2450929,1857.91,28315.81
1681120982.2691278,1857.9,28315.81
1681120983.290905,1857.91,28315.81
1681120984.3173413,1857.9,28315.8
1681120985.341189,1857.9,28315.82
1681120986.8773344,1857.9,28315.83
1681120987.9011424,1857.9,28315.83
1681120988.925246,1857.9,28315.82
1681120989.9490201,1857.91,28315.82
1681120990.9613361,1857.91,28315.84
1681120991.9969146,1857.91,28316.28
1681120993.0210679,1857.91,28316.28
1681120994.0450237,1857.9,28316.27
1681120995.068942,1857.9,28316.27
1681120996.0936234,1857.9,28316.28
1681120997.1173048,1857.91,28316.27
1681120998.097168,1857.91,28316.28
1681120999.105401,1857.9,28316.28
1681121000.0344915,1857.9,28316.27
1681121001.1111915,1857.9,28316.28
1681121002.1322331,1857.9,28316.28
1681121003.1562865,1857.9,28319.99
1681121004.589248,1857.91,28319.99
1681121005.61929,1857.91,28319.99
1681121006.6348183,1857.91,28319.99
1681121007.665449,1857.9,28319.99
1681121008.6886244,1857.9,28320.0
1681121009.6696625,1857.9,28319.99
1681121010.6863196,1857.9,28319.99
1681121011.6581063,1857.9,28319.99
1681121012.680523,1857.9,28319.99
1681121013.7063856,1857.9,28320.0
1681121014.7304518,1857.9,28320.0
1681121015.7511687,1857.9,28320.0
1681121016.776437,1857.9,28320.0
1681121017.799283,1857.9,28319.99
1681121018.8259342,1857.9,28320.0
1681121019.8498933,1857.9,28322.43
1681121021.3864615,1858.0,28322.43
1681121022.4102514,1857.99,28322.44
1681121023.4342077,1858.0,28322.43
1681121024.4581237,1858.0,28322.43
1681121025.4819465,1857.99,28322.44
1681121026.50594,1857.99,28322.43
1681121027.5304892,1858.0,28322.43
1681121028.5543509,1858.0,28322.43
1681121029.5786724,1857.99,28322.43
1681121030.6070576,1857.99,28322.44
1681121031.6257277,1857.99,28322.43
1681121032.649803,1857.99,28322.44
1681121033.674349,1858.0,28322.44
1681121034.6411352,1858.0,28322.43
1681121035.7224822,1857.99,28322.43
1681121036.746352,1858.0,28322.43
1681121037.767213,1857.99,28322.44
1681121038.7929394,1857.99,28322.43
1681121039.7156024,1858.0,28322.44
1681121042.445317,1858.0,28321.86
1681121043.5047443,1857.99,28321.86
1681121044.9377291,1858.0,28321.86
1681121045.962279,1858.0,28320.01
1681121046.9861648,1857.99,28318.74
1681121048.0098603,1857.98,28318.73
1681121049.0361707,1857.99,28318.73
1681121050.5708435,1857.98,28318.74
1681121051.5950286,1857.98,28318.73
1681121052.618447,1857.98,28318.73
1681121053.6422727,1857.99,28318.73
1681121054.564272,1857.98,28318.62
1681121055.589056,1857.98,28318.62
1681121056.611513,1857.98,28318.61
1681121057.6353807,1857.98,28318.61
1681121058.659456,1857.99,28318.61
1681121059.6835515,1857.98,28318.61
1681121060.7078574,1857.98,28318.62
1681121061.7319071,1857.98,28318.61
1681121062.7556567,1857.98,28318.61
1681121063.782466,1857.99,28318.62
1681121064.8023515,1857.99,28318.61
1681121065.828346,1857.98,28318.61
1681121067.3626757,1857.98,28318.61
1681121068.3854792,1857.98,28318.62
1681121069.413901,1857.98,28318.62
1681121070.436039,1857.98,28318.62
1681121071.4592497,1857.99,28318.61
1681121072.4840107,1858.01,28319.18
1681121073.4058678,1858.01,28319.18
1681121074.328791,1858.0,28319.18
1681121075.3507469,1857.9,28319.18
1681121076.3753192,1857.91,28319.18
1681121077.3992407,1857.91,28319.18
1681121078.4231567,1857.91,28319.17
1681121079.447578,1857.9,28319.17
1681121080.4711013,1857.91,28319.18
1681121081.4954534,1857.91,28319.18
1681121082.453753,1857.9,28319.17
1681121083.4422758,1857.9,28319.18
1681121084.4648736,1857.9,28319.17
1681121085.4897528,1857.91,28319.18
1681121086.510253,1857.91,28319.17
1681121087.5402548,1857.9,28319.18
